Dummy_Name,Biological_Name
gene_17981,THOC1
gene_17982,THOC2
gene_17983,THOC3
gene_17984,THOC4
gene_17985,THOC5
gene_17986,THOC6
gene_17987,THOC7
gene_17988,THOP1
gene_17989,THPO
gene_17990,THRAP3
gene_17991,THRA
gene_17992,THRB
gene_17993,THRSP
gene_17994,THSD1P1
gene_17995,THSD1
gene_17996,THSD4
gene_17997,THSD7A
gene_17998,THSD7B
gene_17999,THTPA
gene_18000,THUMPD1
gene_18001,THUMPD2
gene_18002,THUMPD3
gene_18003,THY1
gene_18004,THYN1
gene_18005,TH
gene_18006,TIA1
gene_18007,TIAF1
gene_18008,TIAL1
gene_18009,TIAM1
gene_18010,TIAM2
gene_18011,TICAM1
gene_18012,TICAM2
gene_18013,TIE1
gene_18014,TIFAB
gene_18015,TIFA
gene_18016,TIGD1
gene_18017,TIGD2
gene_18018,TIGD3
gene_18019,TIGD4
gene_18020,TIGD5
gene_18021,TIGD6
gene_18022,TIGD7
gene_18023,TIGIT
gene_18024,TIMD4
gene_18025,TIMELESS
gene_18026,TIMM10
gene_18027,TIMM13
gene_18028,TIMM16
gene_18029,TIMM17A
gene_18030,TIMM17B
gene_18031,TIMM22
gene_18032,TIMM44
gene_18033,TIMM50
gene_18034,TIMM8A
gene_18035,TIMM8B
gene_18036,TIMM9
gene_18037,TIMP1
gene_18038,TIMP2
gene_18039,TIMP3
gene_18040,TIMP4
gene_18041,TINAGL1
gene_18042,TINAG
gene_18043,TINF2
gene_18044,TIPARP
gene_18045,TIPIN
gene_18046,TIPRL
gene_18047,TIRAP
gene_18048,TJAP1
gene_18049,TJP1
gene_18050,TJP2
gene_18051,TJP3
gene_18052,TK1
gene_18053,TK2
gene_18054,TKTL1
gene_18055,TKTL2
gene_18056,TKT
gene_18057,TLCD1
gene_18058,TLE1
gene_18059,TLE2
gene_18060,TLE3
gene_18061,TLE4
gene_18062,TLE6
gene_18063,TLK1
gene_18064,TLK2
gene_18065,TLL1
gene_18066,TLL2
gene_18067,TLN1
gene_18068,TLN2
gene_18069,TLR10
gene_18070,TLR1
gene_18071,TLR2
gene_18072,TLR3
gene_18073,TLR4
gene_18074,TLR5
gene_18075,TLR6
gene_18076,TLR7
gene_18077,TLR8
gene_18078,TLR9
gene_18079,TLX1NB
gene_18080,TLX1
gene_18081,TLX2
gene_18082,TLX3
gene_18083,TM2D1
gene_18084,TM2D2
gene_18085,TM2D3
gene_18086,TM4SF18
gene_18087,TM4SF19
gene_18088,TM4SF1
gene_18089,TM4SF20
gene_18090,TM4SF4
gene_18091,TM4SF5
gene_18092,TM6SF1
gene_18093,TM6SF2
gene_18094,TM7SF2
gene_18095,TM7SF3
gene_18096,TM7SF4
gene_18097,TM9SF1
gene_18098,TM9SF2
gene_18099,TM9SF3
gene_18100,TM9SF4
gene_18101,TMBIM1
gene_18102,TMBIM4
gene_18103,TMBIM6
gene_18104,TMC1
gene_18105,TMC2
gene_18106,TMC3
gene_18107,TMC4
gene_18108,TMC5
gene_18109,TMC6
gene_18110,TMC7
gene_18111,TMC8
gene_18112,TMCC1
gene_18113,TMCC2
gene_18114,TMCC3
gene_18115,TMCO1
gene_18116,TMCO2
gene_18117,TMCO3
gene_18118,TMCO4
gene_18119,TMCO5A
gene_18120,TMCO6
gene_18121,TMCO7
gene_18122,TMED10P1
gene_18123,TMED10
gene_18124,TMED1
gene_18125,TMED2
gene_18126,TMED3
gene_18127,TMED4
gene_18128,TMED5
gene_18129,TMED6
gene_18130,TMED7-TICAM2
gene_18131,TMED7
gene_18132,TMED8
gene_18133,TMED9
gene_18134,TMEFF1
gene_18135,TMEFF2
gene_18136,TMEM100
gene_18137,TMEM101
gene_18138,TMEM102
gene_18139,TMEM104
gene_18140,TMEM105
gene_18141,TMEM106A
gene_18142,TMEM106B
gene_18143,TMEM106C
gene_18144,TMEM107
gene_18145,TMEM108
gene_18146,TMEM109
gene_18147,TMEM110
gene_18148,TMEM111
gene_18149,TMEM114
gene_18150,TMEM115
gene_18151,TMEM116
gene_18152,TMEM117
gene_18153,TMEM119
gene_18154,TMEM11
gene_18155,TMEM120A
gene_18156,TMEM120B
gene_18157,TMEM121
gene_18158,TMEM123
gene_18159,TMEM125
gene_18160,TMEM126A
gene_18161,TMEM126B
gene_18162,TMEM127
gene_18163,TMEM128
gene_18164,TMEM129
gene_18165,TMEM130
gene_18166,TMEM131
gene_18167,TMEM132A
gene_18168,TMEM132B
gene_18169,TMEM132C
gene_18170,TMEM132D
gene_18171,TMEM132E
gene_18172,TMEM133
gene_18173,TMEM134
gene_18174,TMEM135
gene_18175,TMEM136
gene_18176,TMEM138
gene_18177,TMEM139
gene_18178,TMEM140
gene_18179,TMEM141
gene_18180,TMEM143
gene_18181,TMEM144
gene_18182,TMEM145
gene_18183,TMEM146
gene_18184,TMEM147
gene_18185,TMEM149
gene_18186,TMEM14A
gene_18187,TMEM14B
gene_18188,TMEM14C
gene_18189,TMEM14E
gene_18190,TMEM150A
gene_18191,TMEM150B
gene_18192,TMEM150C
gene_18193,TMEM151A
gene_18194,TMEM151B
gene_18195,TMEM154
gene_18196,TMEM155
gene_18197,TMEM156
gene_18198,TMEM158
gene_18199,TMEM159
gene_18200,TMEM160
gene_18201,TMEM161A
gene_18202,TMEM161B
gene_18203,TMEM163
gene_18204,TMEM164
gene_18205,TMEM165
gene_18206,TMEM167A
gene_18207,TMEM167B
gene_18208,TMEM168
gene_18209,TMEM169
gene_18210,TMEM170A
gene_18211,TMEM170B
gene_18212,TMEM171
gene_18213,TMEM173
gene_18214,TMEM174
gene_18215,TMEM175
gene_18216,TMEM176A
gene_18217,TMEM176B
gene_18218,TMEM177
gene_18219,TMEM178
gene_18220,TMEM179B
gene_18221,TMEM179
gene_18222,TMEM17
gene_18223,TMEM180
gene_18224,TMEM181
gene_18225,TMEM182
gene_18226,TMEM183A
gene_18227,TMEM184A
gene_18228,TMEM184B
gene_18229,TMEM184C
gene_18230,TMEM185A
gene_18231,TMEM185B
gene_18232,TMEM186
gene_18233,TMEM187
gene_18234,TMEM188
gene_18235,TMEM189-UBE2V1
gene_18236,TMEM189
gene_18237,TMEM18
gene_18238,TMEM190
gene_18239,TMEM191A
gene_18240,TMEM192
gene_18241,TMEM194A
gene_18242,TMEM194B
gene_18243,TMEM195
gene_18244,TMEM196
gene_18245,TMEM198
gene_18246,TMEM199
gene_18247,TMEM19
gene_18248,TMEM200A
gene_18249,TMEM200B
gene_18250,TMEM200C
gene_18251,TMEM201
gene_18252,TMEM202
gene_18253,TMEM203
gene_18254,TMEM204
gene_18255,TMEM205
gene_18256,TMEM206
gene_18257,TMEM207
gene_18258,TMEM208
gene_18259,TMEM209
gene_18260,TMEM20
gene_18261,TMEM211
gene_18262,TMEM212
gene_18263,TMEM213
gene_18264,TMEM214
gene_18265,TMEM215
gene_18266,TMEM216
gene_18267,TMEM217
gene_18268,TMEM218
gene_18269,TMEM219
gene_18270,TMEM220
gene_18271,TMEM222
gene_18272,TMEM223
gene_18273,TMEM225
gene_18274,TMEM229A
gene_18275,TMEM229B
gene_18276,TMEM22
gene_18277,TMEM231
gene_18278,TMEM232
gene_18279,TMEM233
gene_18280,TMEM25
gene_18281,TMEM26
gene_18282,TMEM27
gene_18283,TMEM2
gene_18284,TMEM30A
gene_18285,TMEM30B
gene_18286,TMEM30C
gene_18287,TMEM31
gene_18288,TMEM33
gene_18289,TMEM35
gene_18290,TMEM37
gene_18291,TMEM38A
gene_18292,TMEM38B
gene_18293,TMEM39A
gene_18294,TMEM39B
gene_18295,TMEM40
gene_18296,TMEM41A
gene_18297,TMEM41B
gene_18298,TMEM42
gene_18299,TMEM43
gene_18300,TMEM44
gene_18301,TMEM45A
gene_18302,TMEM45B
gene_18303,TMEM47
gene_18304,TMEM48
gene_18305,TMEM49
gene_18306,TMEM50A
gene_18307,TMEM50B
gene_18308,TMEM51
gene_18309,TMEM52
gene_18310,TMEM53
gene_18311,TMEM54
gene_18312,TMEM55A
gene_18313,TMEM55B
gene_18314,TMEM56
gene_18315,TMEM57
gene_18316,TMEM59L
gene_18317,TMEM59
gene_18318,TMEM5
gene_18319,TMEM60
gene_18320,TMEM61
gene_18321,TMEM62
gene_18322,TMEM63A
gene_18323,TMEM63B
gene_18324,TMEM63C
gene_18325,TMEM64
gene_18326,TMEM65
gene_18327,TMEM66
gene_18328,TMEM67
gene_18329,TMEM68
gene_18330,TMEM69
gene_18331,TMEM70
gene_18332,TMEM71
gene_18333,TMEM72
gene_18334,TMEM74
gene_18335,TMEM79
gene_18336,TMEM80
gene_18337,TMEM81
gene_18338,TMEM82
gene_18339,TMEM84
gene_18340,TMEM85
gene_18341,TMEM86A
gene_18342,TMEM86B
gene_18343,TMEM87A
gene_18344,TMEM87B
gene_18345,TMEM88B
gene_18346,TMEM88
gene_18347,TMEM89
gene_18348,TMEM8A
gene_18349,TMEM8B
gene_18350,TMEM8C
gene_18351,TMEM90A
gene_18352,TMEM90B
gene_18353,TMEM91
gene_18354,TMEM92
gene_18355,TMEM93
gene_18356,TMEM95
gene_18357,TMEM97
gene_18358,TMEM98
gene_18359,TMEM99
gene_18360,TMEM9B
gene_18361,TMEM9
gene_18362,TMF1
gene_18363,TMIE
gene_18364,TMIGD1
gene_18365,TMIGD2
gene_18366,TMLHE
gene_18367,TMOD1
gene_18368,TMOD2
gene_18369,TMOD3
gene_18370,TMOD4
gene_18371,TMPO
gene_18372,TMPPE
gene_18373,TMPRSS11A
gene_18374,TMPRSS11BNL
gene_18375,TMPRSS11B
gene_18376,TMPRSS11D
gene_18377,TMPRSS11F
gene_18378,TMPRSS12
gene_18379,TMPRSS13
gene_18380,TMPRSS15
gene_18381,TMPRSS2
gene_18382,TMPRSS3
gene_18383,TMPRSS4
gene_18384,TMPRSS5
gene_18385,TMPRSS6
gene_18386,TMPRSS7
gene_18387,TMPRSS9
gene_18388,TMSB10
gene_18389,TMSB15A
gene_18390,TMSB15B
gene_18391,TMSB4Y
gene_18392,TMSL3
gene_18393,TMTC1
gene_18394,TMTC2
gene_18395,TMTC3
gene_18396,TMTC4
gene_18397,TMUB1
gene_18398,TMUB2
gene_18399,TMX1
gene_18400,TMX2
gene_18401,TMX3
gene_18402,TMX4
gene_18403,TNC
gene_18404,TNFAIP1
gene_18405,TNFAIP2
gene_18406,TNFAIP3
gene_18407,TNFAIP6
gene_18408,TNFAIP8L1
gene_18409,TNFAIP8L2
gene_18410,TNFAIP8L3
gene_18411,TNFAIP8
gene_18412,TNFRSF10A
gene_18413,TNFRSF10B
gene_18414,TNFRSF10C
gene_18415,TNFRSF10D
gene_18416,TNFRSF11A
gene_18417,TNFRSF11B
gene_18418,TNFRSF12A
gene_18419,TNFRSF13B
gene_18420,TNFRSF13C
gene_18421,TNFRSF14
gene_18422,TNFRSF17
gene_18423,TNFRSF18
gene_18424,TNFRSF19
gene_18425,TNFRSF1A
gene_18426,TNFRSF1B
gene_18427,TNFRSF21
gene_18428,TNFRSF25
gene_18429,TNFRSF4
gene_18430,TNFRSF6B
gene_18431,TNFRSF8
gene_18432,TNFRSF9
gene_18433,TNFSF10
gene_18434,TNFSF11
gene_18435,TNFSF12-TNFSF13
gene_18436,TNFSF12
gene_18437,TNFSF13B
gene_18438,TNFSF13
gene_18439,TNFSF14
gene_18440,TNFSF15
gene_18441,TNFSF18
gene_18442,TNFSF4
gene_18443,TNFSF8
gene_18444,TNFSF9
gene_18445,TNF
gene_18446,TNIK
gene_18447,TNIP1
gene_18448,TNIP2
gene_18449,TNIP3
gene_18450,TNK1
gene_18451,TNK2
gene_18452,TNKS1BP1
gene_18453,TNKS2
gene_18454,TNKS
gene_18455,TNMD
gene_18456,TNNC1
gene_18457,TNNC2
gene_18458,TNNI1
gene_18459,TNNI2
gene_18460,TNNI3K
gene_18461,TNNI3
gene_18462,TNNT1
gene_18463,TNNT2
gene_18464,TNNT3
gene_18465,TNN
gene_18466,TNP1
gene_18467,TNP2
gene_18468,TNPO1
gene_18469,TNPO2
gene_18470,TNPO3
gene_18471,TNRC18
gene_18472,TNRC6A
gene_18473,TNRC6B
gene_18474,TNRC6C
gene_18475,TNR
gene_18476,TNS1
gene_18477,TNS3
gene_18478,TNS4
gene_18479,TNXB
gene_18480,TOB1
gene_18481,TOB2
gene_18482,TOE1
gene_18483,TOLLIP
gene_18484,TOM1L1
gene_18485,TOM1L2
gene_18486,TOM1
gene_18487,TOMM20L
gene_18488,TOMM20
gene_18489,TOMM22
gene_18490,TOMM34
gene_18491,TOMM40L
gene_18492,TOMM40
gene_18493,TOMM5
gene_18494,TOMM6
gene_18495,TOMM70A
gene_18496,TOMM7
gene_18497,TOP1MT
gene_18498,TOP1P1
gene_18499,TOP1P2
gene_18500,TOP1
gene_18501,TOP2A
gene_18502,TOP2B
gene_18503,TOP3A
gene_18504,TOP3B
gene_18505,TOPBP1
gene_18506,TOPORS
gene_18507,TOR1AIP1
gene_18508,TOR1AIP2
gene_18509,TOR1A
gene_18510,TOR1B
gene_18511,TOR2A
gene_18512,TOR3A
gene_18513,TOX2
gene_18514,TOX3
gene_18515,TOX4
gene_18516,TOX
gene_18517,TP53AIP1
gene_18518,TP53BP1
gene_18519,TP53BP2
gene_18520,TP53I11
gene_18521,TP53I13
gene_18522,TP53I3
gene_18523,TP53INP1
gene_18524,TP53INP2
gene_18525,TP53RK
gene_18526,TP53TG1
gene_18527,TP53TG3B
gene_18528,TP53TG5
gene_18529,TP53
gene_18530,TP63
gene_18531,TP73
gene_18532,TPBG
gene_18533,TPCN1
gene_18534,TPCN2
gene_18535,TPD52L1
gene_18536,TPD52L2
gene_18537,TPD52L3
gene_18538,TPD52
gene_18539,TPH1
gene_18540,TPH2
gene_18541,TPI1P2
gene_18542,TPI1P3
gene_18543,TPI1
gene_18544,TPK1
gene_18545,TPM1
gene_18546,TPM2
gene_18547,TPM3
gene_18548,TPM4
gene_18549,TPMT
gene_18550,TPO
gene_18551,TPP1
gene_18552,TPP2
gene_18553,TPPP2
gene_18554,TPPP3
gene_18555,TPPP
gene_18556,TPRA1
gene_18557,TPRG1L
gene_18558,TPRG1
gene_18559,TPRKB
gene_18560,TPRN
gene_18561,TPRX1
gene_18562,TPRXL
gene_18563,TPR
gene_18564,TPSAB1
gene_18565,TPSB2
gene_18566,TPSD1
gene_18567,TPSG1
gene_18568,TPST1
gene_18569,TPST2
gene_18570,TPT1
gene_18571,TPTE2P1
gene_18572,TPTE2P3
gene_18573,TPTE2
gene_18574,TPTE
gene_18575,TPX2
gene_18576,TRA2A
gene_18577,TRA2B
gene_18578,TRABD
gene_18579,TRADD
gene_18580,TRAF1
gene_18581,TRAF2
gene_18582,TRAF3IP1
gene_18583,TRAF3IP2
gene_18584,TRAF3IP3
gene_18585,TRAF3
gene_18586,TRAF4
gene_18587,TRAF5
gene_18588,TRAF6
gene_18589,TRAF7
gene_18590,TRAFD1
gene_18591,TRAIP
gene_18592,TRAK1
gene_18593,TRAK2
gene_18594,TRAM1L1
gene_18595,TRAM1
gene_18596,TRAM2
gene_18597,TRANK1
gene_18598,TRAP1
gene_18599,TRAPPC10
gene_18600,TRAPPC1
gene_18601,TRAPPC2L
gene_18602,TRAPPC2P1
gene_18603,TRAPPC2
gene_18604,TRAPPC3
gene_18605,TRAPPC4
gene_18606,TRAPPC5
gene_18607,TRAPPC6A
gene_18608,TRAPPC6B
gene_18609,TRAPPC9
gene_18610,TRAT1
gene_18611,TRDMT1
gene_18612,TRDN
gene_18613,TREH
gene_18614,TREM1
gene_18615,TREM2
gene_18616,TREML1
gene_18617,TREML2P1
gene_18618,TREML2
gene_18619,TREML3
gene_18620,TREML4
gene_18621,TRERF1
gene_18622,TREX1
gene_18623,TREX2
gene_18624,TRHDE
gene_18625,TRHR
gene_18626,TRH
gene_18627,TRIAP1
gene_18628,TRIB1
gene_18629,TRIB2
gene_18630,TRIB3
gene_18631,TRIL
gene_18632,TRIM10
gene_18633,TRIM11
gene_18634,TRIM13
gene_18635,TRIM14
gene_18636,TRIM15
gene_18637,TRIM16L
gene_18638,TRIM16
gene_18639,TRIM17
gene_18640,TRIM21
gene_18641,TRIM22
gene_18642,TRIM23
gene_18643,TRIM24
gene_18644,TRIM25
gene_18645,TRIM26
gene_18646,TRIM27
gene_18647,TRIM28
gene_18648,TRIM29
gene_18649,TRIM2
gene_18650,TRIM31
gene_18651,TRIM32
gene_18652,TRIM33
gene_18653,TRIM34
gene_18654,TRIM35
gene_18655,TRIM36
gene_18656,TRIM37
gene_18657,TRIM38
gene_18658,TRIM39
gene_18659,TRIM3
gene_18660,TRIM40
gene_18661,TRIM41
gene_18662,TRIM42
gene_18663,TRIM43
gene_18664,TRIM44
gene_18665,TRIM45
gene_18666,TRIM46
gene_18667,TRIM47
gene_18668,TRIM48
gene_18669,TRIM49L
gene_18670,TRIM49
gene_18671,TRIM4
gene_18672,TRIM50
gene_18673,TRIM52
gene_18674,TRIM53
gene_18675,TRIM54
gene_18676,TRIM55
gene_18677,TRIM56
gene_18678,TRIM58
gene_18679,TRIM59
gene_18680,TRIM5
gene_18681,TRIM6-TRIM34
gene_18682,TRIM60
gene_18683,TRIM61
gene_18684,TRIM62
gene_18685,TRIM63
gene_18686,TRIM64
gene_18687,TRIM65
gene_18688,TRIM66
gene_18689,TRIM67
gene_18690,TRIM68
gene_18691,TRIM69
gene_18692,TRIM6
gene_18693,TRIM71
gene_18694,TRIM72
gene_18695,TRIM74
gene_18696,TRIM77
gene_18697,TRIM78P
gene_18698,TRIM7
gene_18699,TRIM8
gene_18700,TRIM9
gene_18701,TRIML1
gene_18702,TRIML2
gene_18703,TRIOBP
gene_18704,TRIO
gene_18705,TRIP10
gene_18706,TRIP11
gene_18707,TRIP12
gene_18708,TRIP13
gene_18709,TRIP4
gene_18710,TRIP6
gene_18711,TRIT1
gene_18712,TRMT112
gene_18713,TRMT11
gene_18714,TRMT12
gene_18715,TRMT1
gene_18716,TRMT2A
gene_18717,TRMT2B
gene_18718,TRMT5
gene_18719,TRMT61A
gene_18720,TRMT61B
gene_18721,TRMT6
gene_18722,TRMU
gene_18723,TRNAU1AP
gene_18724,TRNP1
gene_18725,TRNT1
gene_18726,TROAP
gene_18727,TROVE2
gene_18728,TRO
gene_18729,TRPA1
gene_18730,TRPC1
gene_18731,TRPC2
gene_18732,TRPC3
gene_18733,TRPC4AP
gene_18734,TRPC4
gene_18735,TRPC5
gene_18736,TRPC6
gene_18737,TRPC7
gene_18738,TRPM1
gene_18739,TRPM2
gene_18740,TRPM3
gene_18741,TRPM4
gene_18742,TRPM5
gene_18743,TRPM6
gene_18744,TRPM7
gene_18745,TRPM8
gene_18746,TRPS1
gene_18747,TRPT1
gene_18748,TRPV1
gene_18749,TRPV2
gene_18750,TRPV3
gene_18751,TRPV4
gene_18752,TRPV5
gene_18753,TRPV6
gene_18754,TRRAP
gene_18755,TRUB1
gene_18756,TRUB2
gene_18757,TRY6
gene_18758,TRYX3
gene_18759,TSC1
gene_18760,TSC22D1
gene_18761,TSC22D2
gene_18762,TSC22D3
gene_18763,TSC22D4
gene_18764,TSC2
gene_18765,TSEN15
gene_18766,TSEN2
gene_18767,TSEN34
gene_18768,TSEN54
gene_18769,TSFM
gene_18770,TSG101
gene_18771,TSG1
gene_18772,TSGA10IP
gene_18773,TSGA10
gene_18774,TSGA13
gene_18775,TSGA14
gene_18776,TSHB
gene_18777,TSHR
gene_18778,TSHZ1
gene_18779,TSHZ2
gene_18780,TSHZ3
gene_18781,TSIX
gene_18782,TSKS
gene_18783,TSKU
gene_18784,TSLP
gene_18785,TSNARE1
gene_18786,TSNAX-DISC1
gene_18787,TSNAXIP1
gene_18788,TSNAX
gene_18789,TSN
gene_18790,TSPAN10
gene_18791,TSPAN11
gene_18792,TSPAN12
gene_18793,TSPAN13
gene_18794,TSPAN14
gene_18795,TSPAN15
gene_18796,TSPAN16
gene_18797,TSPAN17
gene_18798,TSPAN18
gene_18799,TSPAN19
gene_18800,TSPAN1
gene_18801,TSPAN2
gene_18802,TSPAN31
gene_18803,TSPAN32
gene_18804,TSPAN33
gene_18805,TSPAN3
gene_18806,TSPAN4
gene_18807,TSPAN5
gene_18808,TSPAN6
gene_18809,TSPAN7
gene_18810,TSPAN8
gene_18811,TSPAN9
gene_18812,TSPO2
gene_18813,TSPO
gene_18814,TSPY1
gene_18815,TSPY2
gene_18816,TSPY3
gene_18817,TSPY4
gene_18818,TSPYL1
gene_18819,TSPYL2
gene_18820,TSPYL3
gene_18821,TSPYL4
gene_18822,TSPYL5
gene_18823,TSPYL6
gene_18824,TSR1
gene_18825,TSR2
gene_18826,TSSC1
gene_18827,TSSC4
gene_18828,TSSK1B
gene_18829,TSSK2
gene_18830,TSSK3
gene_18831,TSSK4
gene_18832,TSSK6
gene_18833,TSTA3
gene_18834,TSTD1
gene_18835,TSTD2
gene_18836,TST
gene_18837,TTBK1
gene_18838,TTBK2
gene_18839,TTC12
gene_18840,TTC13
gene_18841,TTC14
gene_18842,TTC15
gene_18843,TTC16
gene_18844,TTC17
gene_18845,TTC18
gene_18846,TTC19
gene_18847,TTC1
gene_18848,TTC21A
gene_18849,TTC21B
gene_18850,TTC22
gene_18851,TTC23L
gene_18852,TTC23
gene_18853,TTC24
gene_18854,TTC25
gene_18855,TTC26
gene_18856,TTC27
gene_18857,TTC28
gene_18858,TTC29
gene_18859,TTC30A
gene_18860,TTC30B
gene_18861,TTC31
gene_18862,TTC32
gene_18863,TTC33
gene_18864,TTC35
gene_18865,TTC36
gene_18866,TTC37
gene_18867,TTC38
gene_18868,TTC39A
gene_18869,TTC39B
gene_18870,TTC39C
gene_18871,TTC3
gene_18872,TTC4
gene_18873,TTC5
gene_18874,TTC7A
gene_18875,TTC7B
gene_18876,TTC8
gene_18877,TTC9B
gene_18878,TTC9C
gene_18879,TTC9
gene_18880,TTF1
gene_18881,TTF2
gene_18882,TTK
gene_18883,TTLL10
gene_18884,TTLL11
gene_18885,TTLL12
gene_18886,TTLL13
gene_18887,TTLL1
gene_18888,TTLL2
gene_18889,TTLL3
gene_18890,TTLL4
gene_18891,TTLL5
gene_18892,TTLL6
gene_18893,TTLL7
gene_18894,TTLL8
gene_18895,TTLL9
gene_18896,TTL
gene_18897,TTN
gene_18898,TTPAL
gene_18899,TTPA
gene_18900,TTR
gene_18901,TTTY10
gene_18902,TTTY11
gene_18903,TTTY12
gene_18904,TTTY13
gene_18905,TTTY14
gene_18906,TTTY15
gene_18907,TTTY16
gene_18908,TTTY17A
gene_18909,TTTY17B
gene_18910,TTTY18
gene_18911,TTTY19
gene_18912,TTTY1B
gene_18913,TTTY20
gene_18914,TTTY21
gene_18915,TTTY22
gene_18916,TTTY23
gene_18917,TTTY2
gene_18918,TTTY3B
gene_18919,TTTY4C
gene_18920,TTTY5
gene_18921,TTTY6B
gene_18922,TTTY6
gene_18923,TTTY7
gene_18924,TTTY8
gene_18925,TTTY9B
gene_18926,TTYH1
gene_18927,TTYH2
gene_18928,TTYH3
gene_18929,TUBA1A
gene_18930,TUBA1B
gene_18931,TUBA1C
gene_18932,TUBA3C
gene_18933,TUBA3D
gene_18934,TUBA3E
gene_18935,TUBA4A
gene_18936,TUBA4B
gene_18937,TUBA8
gene_18938,TUBAL3
gene_18939,TUBB1
gene_18940,TUBB2A
gene_18941,TUBB2B
gene_18942,TUBB2C
gene_18943,TUBB3
gene_18944,TUBB4Q
gene_18945,TUBB4
gene_18946,TUBB6
gene_18947,TUBB8
gene_18948,TUBBP5
gene_18949,TUBB
gene_18950,TUBD1
gene_18951,TUBE1
gene_18952,TUBG1
gene_18953,TUBG2
gene_18954,TUBGCP2
gene_18955,TUBGCP3
gene_18956,TUBGCP4
gene_18957,TUBGCP5
gene_18958,TUBGCP6
gene_18959,TUB
gene_18960,TUFM
gene_18961,TUFT1
gene_18962,TUG1
gene_18963,TULP1
gene_18964,TULP2
gene_18965,TULP3
gene_18966,TULP4
gene_18967,TUSC1
gene_18968,TUSC2
gene_18969,TUSC3
gene_18970,TUSC5
gene_18971,TUT1
gene_18972,TWF1
gene_18973,TWF2
gene_18974,TWIST1
gene_18975,TWIST2
gene_18976,TWISTNB
gene_18977,TWSG1
gene_18978,TXK
gene_18979,TXLNA
gene_18980,TXLNB
gene_18981,TXLNG
gene_18982,TXN2
gene_18983,TXNDC11
gene_18984,TXNDC12
gene_18985,TXNDC15
gene_18986,TXNDC16
gene_18987,TXNDC17
gene_18988,TXNDC2
gene_18989,TXNDC3
gene_18990,TXNDC5
gene_18991,TXNDC6
gene_18992,TXNDC8
gene_18993,TXNDC9
gene_18994,TXNIP
gene_18995,TXNL1
gene_18996,TXNL4A
gene_18997,TXNL4B
gene_18998,TXNRD1
gene_18999,TXNRD2
gene_19000,TXNRD3IT1
gene_19001,TXN
gene_19002,TYK2
gene_19003,TYMP
gene_19004,TYMS
gene_19005,TYRO3
gene_19006,TYROBP
gene_19007,TYRP1
gene_19008,TYR
gene_19009,TYSND1
gene_19010,TYW1B
gene_19011,TYW1
gene_19012,TYW3
gene_19013,T
gene_19014,U2AF1L4
gene_19015,U2AF1
gene_19016,U2AF2
gene_19017,UACA
gene_19018,UAP1L1
gene_19019,UAP1
gene_19020,UBA1
gene_19021,UBA2
gene_19022,UBA3
gene_19023,UBA52
gene_19024,UBA5
gene_19025,UBA6
gene_19026,UBA7
gene_19027,UBAC1
gene_19028,UBAC2
gene_19029,UBAP1
gene_19030,UBAP2L
gene_19031,UBAP2
gene_19032,UBASH3A
gene_19033,UBASH3B
gene_19034,UBB
gene_19035,UBC
gene_19036,UBD
gene_19037,UBE2A
gene_19038,UBE2B
gene_19039,UBE2CBP
gene_19040,UBE2C
gene_19041,UBE2D1
gene_19042,UBE2D2
gene_19043,UBE2D3
gene_19044,UBE2D4
gene_19045,UBE2DNL
gene_19046,UBE2E1
gene_19047,UBE2E2
gene_19048,UBE2E3
gene_19049,UBE2F
gene_19050,UBE2G1
gene_19051,UBE2G2
gene_19052,UBE2H
gene_19053,UBE2I
gene_19054,UBE2J1
gene_19055,UBE2J2
gene_19056,UBE2K
gene_19057,UBE2L3
gene_19058,UBE2L6
gene_19059,UBE2MP1
gene_19060,UBE2M
gene_19061,UBE2NL
gene_19062,UBE2N
gene_19063,UBE2O
gene_19064,UBE2Q1
gene_19065,UBE2Q2P1
gene_19066,UBE2Q2
gene_19067,UBE2QL1
gene_19068,UBE2R2
gene_19069,UBE2S
gene_19070,UBE2T
gene_19071,UBE2U
gene_19072,UBE2V1
gene_19073,UBE2V2
gene_19074,UBE2W
gene_19075,UBE2Z
gene_19076,UBE3A
gene_19077,UBE3B
gene_19078,UBE3C
gene_19079,UBE4A
gene_19080,UBE4B
gene_19081,UBFD1
gene_19082,UBIAD1
gene_19083,UBL3
gene_19084,UBL4A
gene_19085,UBL4B
gene_19086,UBL5
gene_19087,UBL7
gene_19088,UBLCP1
gene_19089,UBN1
gene_19090,UBN2
gene_19091,UBOX5
gene_19092,UBP1
gene_19093,UBQLN1
gene_19094,UBQLN2
gene_19095,UBQLN3
gene_19096,UBQLN4
gene_19097,UBQLNL
gene_19098,UBR1
gene_19099,UBR2
gene_19100,UBR3
gene_19101,UBR4
gene_19102,UBR5
gene_19103,UBR7
gene_19104,UBTD1
gene_19105,UBTD2
gene_19106,UBTFL1
gene_19107,UBTF
gene_19108,UBXN10
gene_19109,UBXN11
gene_19110,UBXN1
gene_19111,UBXN2A
gene_19112,UBXN2B
gene_19113,UBXN4
gene_19114,UBXN6
gene_19115,UBXN7
gene_19116,UBXN8
gene_19117,UCA1
gene_19118,UCHL1
gene_19119,UCHL3
gene_19120,UCHL5
gene_19121,UCK1
gene_19122,UCK2
gene_19123,UCKL1AS
gene_19124,UCKL1
gene_19125,UCMA
gene_19126,UCN2
